id_cliente,nome,idade,data_nascimento,cidade,estado,email,renda_mensal,quantidade_compras,valor_total_compras,cliente_ativo
7442,Juliana João Oliveira Rodrigues,32,1993-10-08,Brasília,DF,cliente07442@exemplo.com,2168.91,20,8568.42,Não
7443,Ana Juliana Lima Monteiro,42,1984-06-27,Florianópolis,SC,cliente07443@exemplo.com,4094.16,18,29405.04,Sim
7444,Mateus Sérgio Santos Monteiro,55,1971-07-15,Londrina,PR,cliente07444@exemplo.com,11284.8,19,17516.11,Sim
7445,Isabela Vanessa Souza Silva,25,2000-12-14,Brasília,DF,cliente07445@exemplo.com,13176.89,30,24549.79,Não
7446,Patrícia Renata Ribeiro Monteiro,22,2003-09-07,Florianópolis,SC,cliente07446@exemplo.com,11485.21,44,11480.86,Sim
7447,Ana Isabela Carvalho Lima,41,1985-05-02,Brasília,DF,cliente07447@exemplo.com,9689.25,8,14887.13,Não
7448,Henrique Natalia Rodrigues Alves,47,1979-04-25,Londrina,PR,cliente07448@exemplo.com,13687.23,44,17264.79,Não
7449,Gabriela Natalia Pereira Nascimento,42,1984-01-05,Belo Horizonte,MG,cliente07449@exemplo.com,9187.06,30,21708.81,Sim
7450,Fernanda Fernanda Martins Fernandes,42,1984-02-09,Santos,SP,cliente07450@exemplo.com,5416.4,40,26900.21,Não
7451,Sérgio Fernanda Santos Santos,30,1996-01-04,Sorocaba,SP,cliente07451@exemplo.com,11983.01,22,21554.59,Não
7452,Henrique João Santos Pereira,29,1996-12-25,Brasília,DF,cliente07452@exemplo.com,13801.36,32,27683.23,Não
7453,Henrique Patrícia Moura Monteiro,55,1970-12-28,Recife,PE,cliente07453@exemplo.com,10457.26,2,2298.21,Não
7454,Isabela Rafael Fernandes Martins,34,1992-06-02,Curitiba,PR,cliente07454@exemplo.com,7284.23,14,27154.11,Não
7455,Sérgio Eduardo Nascimento Martins,53,1973-02-08,São Paulo,SP,cliente07455@exemplo.com,5967.56,36,18898.02,Sim
7456,Daniel Rafael Silva Lima,26,1999-12-06,Uberlândia,MG,cliente07456@exemplo.com,11986.76,38,8549.67,Sim
7457,Juliana Bruno Carvalho Souza,41,1984-12-16,Belo Horizonte,MG,cliente07457@exemplo.com,9668.34,26,22840.53,Sim
7458,Juliana Mateus Costa Alves,56,1970-06-24,Salvador,BA,cliente07458@exemplo.com,2518.25,42,10859.81,Sim
7459,Sérgio Daniel Monteiro Souza,28,1997-10-25,Florianópolis,SC,cliente07459@exemplo.com,4802.55,9,16682.14,Sim
7460,Natalia Otávio Nascimento Silva,31,1995-01-12,Uberlândia,MG,cliente07460@exemplo.com,7891.43,28,10905.33,Sim
7461,Carlos Vanessa Souza Gomes,23,2003-01-31,Uberlândia,MG,cliente07461@exemplo.com,5851.99,47,1922.52,Não
7462,Gabriela William Almeida Fernandes,32,1993-09-19,Curitiba,PR,cliente07462@exemplo.com,8513.85,15,11572.33,Não
7463,Ana Bruno Fernandes Alves,45,1981-04-24,Sorocaba,SP,cliente07463@exemplo.com,12976.88,35,16445.83,Sim
7464,Rafael Vanessa Monteiro Gomes,34,1991-12-17,Sorocaba,SP,cliente07464@exemplo.com,9432.55,34,16405.03,Sim
7465,Thiago Vanessa Rodrigues Santos,25,2000-10-23,Fortaleza,CE,cliente07465@exemplo.com,6103.25,22,24901.65,Não
7466,Thiago Daniel Martins Carvalho,31,1994-11-11,Belo Horizonte,MG,cliente07466@exemplo.com,2853.82,12,25070.15,Sim
7467,William Sérgio Rodrigues Costa,49,1977-05-12,São Paulo,SP,cliente07467@exemplo.com,7005.28,25,5337.24,Não
7468,Thiago Mateus Monteiro Costa,28,1997-08-21,Niterói,RJ,cliente07468@exemplo.com,7125.99,5,17766.17,Não
7469,Vinícius Carlos Silva Costa,34,1992-07-27,Londrina,PR,cliente07469@exemplo.com,9555.65,12,21655.09,Sim
7470,Fernanda Mateus Lima Moura,27,1999-05-12,Curitiba,PR,cliente07470@exemplo.com,12749.62,49,16775.14,Sim
7471,Carlos Lucas Souza Costa,49,1977-08-13,Recife,PE,cliente07471@exemplo.com,5758.11,50,15785.73,Não
7472,Natalia Fernanda Fernandes Costa,41,1985-06-22,Fortaleza,CE,cliente07472@exemplo.com,8671.81,27,7023.02,Não
7473,Patrícia Daniel Pereira Almeida,55,1970-10-12,Porto Alegre,RS,cliente07473@exemplo.com,10823.3,9,25258.55,Sim
7474,Mateus Bruno Santos Oliveira,28,1998-06-28,Santos,SP,cliente07474@exemplo.com,8782.49,6,26657.06,Sim
7475,Ana Otávio Rodrigues Mendes,33,1993-08-10,Campinas,SP,cliente07475@exemplo.com,14113.87,4,18889.66,Sim
7476,Carlos Eduardo Nascimento Rodrigues,23,2003-06-25,Recife,PE,cliente07476@exemplo.com,6227.28,8,28492.5,Sim
7477,Bruno Carlos Santos Alves,27,1998-08-26,Belo Horizonte,MG,cliente07477@exemplo.com,5989.89,3,21762.43,Sim
7478,Bruno Renata Fernandes Oliveira,53,1972-12-31,Fortaleza,CE,cliente07478@exemplo.com,3076.1,32,843.86,Não
7479,Thiago Daniel Oliveira Oliveira,42,1984-06-25,São Paulo,SP,cliente07479@exemplo.com,10465.84,19,3218.33,Sim
7480,William Juliana Santos Oliveira,51,1975-02-04,Londrina,PR,cliente07480@exemplo.com,13722.57,29,23320.91,Não
7481,Bruno Patrícia Costa Martins,35,1990-12-21,Campinas,SP,cliente07481@exemplo.com,4134.09,3,17670.79,Sim
7482,Rafael Ana Alves Moura,30,1996-06-09,Sorocaba,SP,cliente07482@exemplo.com,5337.37,15,14785.56,Sim
7483,Sérgio Carlos Santos Nascimento,40,1986-08-05,Sorocaba,SP,cliente07483@exemplo.com,5590.38,16,11443.14,Sim
7484,Otávio Juliana Ribeiro Oliveira,54,1971-11-22,Florianópolis,SC,cliente07484@exemplo.com,8999.81,50,29079.43,Sim
7485,Juliana Sérgio Oliveira Costa,35,1990-12-22,Porto Alegre,RS,cliente07485@exemplo.com,13324.54,26,22351.33,Não
7486,Otávio Sérgio Moura Santos,40,1985-11-17,Londrina,PR,cliente07486@exemplo.com,11827.92,43,5787.39,Não
7487,Otávio Juliana Silva Fernandes,53,1973-02-21,Brasília,DF,cliente07487@exemplo.com,8933.84,22,21935.67,Sim
7488,Thiago Mariana Nascimento Santos,28,1998-04-18,Florianópolis,SC,cliente07488@exemplo.com,8620.6,21,15179.83,Sim
7489,Daniel Rafael Gomes Gomes,36,1990-03-13,Brasília,DF,cliente07489@exemplo.com,2645.67,1,13275.26,Não
7490,Lucas Otávio Ribeiro Ribeiro,50,1975-11-30,Fortaleza,CE,cliente07490@exemplo.com,2462.79,45,11698.26,Sim
7491,João Fernanda Santos Almeida,55,1970-12-10,Brasília,DF,cliente07491@exemplo.com,4291.18,45,22015.83,Sim
7492,Rafael Mariana Mendes Pereira,34,1992-06-15,Santos,SP,cliente07492@exemplo.com,5845.38,29,16090.87,Sim
7493,William Natalia Barbosa Martins,51,1975-03-23,Recife,PE,cliente07493@exemplo.com,9666.66,3,24644.83,Não
7494,Henrique Isabela Alves Carvalho,42,1984-02-12,Campinas,SP,cliente07494@exemplo.com,11577.24,19,28945.96,Sim
7495,Isabela João Lima Almeida,22,2004-03-19,Belo Horizonte,MG,cliente07495@exemplo.com,5289.55,47,18065.17,Não
7496,Mariana Fernanda Ribeiro Rodrigues,29,1996-10-10,Florianópolis,SC,cliente07496@exemplo.com,2792.95,44,15669.16,Sim
7497,Rafael Henrique Rodrigues Nascimento,25,2001-06-05,Uberlândia,MG,cliente07497@exemplo.com,14315.52,20,27479.73,Sim
7498,Renata William Moura Costa,35,1990-09-24,Fortaleza,CE,cliente07498@exemplo.com,7858.35,43,13615.92,Sim
7499,Lucas Rafael Moura Moura,27,1999-01-11,Recife,PE,cliente07499@exemplo.com,3084.61,25,699.81,Sim
7500,Gabriela Daniel Souza Almeida,21,2005-03-04,Brasília,DF,cliente07500@exemplo.com,8271.02,4,24024.54,Não
7501,Vanessa Sérgio Alves Mendes,27,1998-10-04,Londrina,PR,cliente07501@exemplo.com,9216.92,15,1753.0,Sim
7502,Natalia Otávio Pereira Carvalho,31,1994-11-11,Uberlândia,MG,cliente07502@exemplo.com,2156.68,50,1554.26,Sim
7503,Mateus Fernanda Carvalho Silva,30,1996-04-09,Belo Horizonte,MG,cliente07503@exemplo.com,7012.1,24,19999.59,Sim
7504,Juliana Ana Ribeiro Mendes,31,1995-06-09,São Paulo,SP,cliente07504@exemplo.com,14138.92,11,24434.51,Não
7505,William Fernanda Mendes Mendes,22,2004-06-18,Fortaleza,CE,cliente07505@exemplo.com,4167.73,40,16760.96,Sim
7506,Natalia Vanessa Silva Nascimento,51,1975-02-28,São Paulo,SP,cliente07506@exemplo.com,3840.33,17,24663.33,Não
7507,Vanessa Daniel Monteiro Alves,50,1976-02-18,Rio de Janeiro,RJ,cliente07507@exemplo.com,14259.88,36,18993.2,Sim
7508,Bruno Renata Silva Carvalho,46,1980-01-24,Rio de Janeiro,RJ,cliente07508@exemplo.com,11761.84,7,20256.44,Sim
7509,Juliana Daniel Mendes Ribeiro,43,1982-08-29,Fortaleza,CE,cliente07509@exemplo.com,1764.03,33,11181.41,Não
7510,Bruno Fernanda Rodrigues Oliveira,45,1981-02-22,Fortaleza,CE,cliente07510@exemplo.com,14598.24,48,23150.41,Não
7511,Vinícius Isabela Monteiro Souza,41,1985-06-15,Salvador,BA,cliente07511@exemplo.com,6335.21,13,24627.44,Sim
7512,Juliana William Silva Silva,34,1991-09-21,Belo Horizonte,MG,cliente07512@exemplo.com,8989.0,14,26732.81,Sim
7513,Mateus Rafael Pereira Santos,52,1973-09-03,Curitiba,PR,cliente07513@exemplo.com,1964.77,45,29392.74,Sim
7514,Juliana Eduardo Martins Costa,54,1972-02-26,Brasília,DF,cliente07514@exemplo.com,10401.18,43,23332.53,Não
7515,Renata Lucas Monteiro Carvalho,26,2000-06-21,Fortaleza,CE,cliente07515@exemplo.com,2903.72,48,15166.79,Não
7516,Eduardo Lucas Silva Silva,37,1989-07-27,Fortaleza,CE,cliente07516@exemplo.com,4803.33,21,28145.14,Não
7517,Vinícius Thiago Fernandes Nascimento,30,1996-06-10,Curitiba,PR,cliente07517@exemplo.com,12996.63,42,6316.44,Não
7518,Daniel Daniel Silva Barbosa,53,1973-07-08,Brasília,DF,cliente07518@exemplo.com,8419.63,5,29878.73,Não
7519,Natalia Carlos Moura Santos,30,1996-07-06,Rio de Janeiro,RJ,cliente07519@exemplo.com,10848.04,26,12758.76,Sim
7520,Otávio Mateus Gomes Mendes,33,1992-10-02,Santos,SP,cliente07520@exemplo.com,8598.62,32,26589.46,Sim
7521,Natalia Mariana Silva Ribeiro,53,1973-01-14,Fortaleza,CE,cliente07521@exemplo.com,2544.51,22,10239.23,Sim
7522,Natalia Lucas Barbosa Nascimento,30,1995-09-26,Rio de Janeiro,RJ,cliente07522@exemplo.com,9727.27,42,14359.89,Sim
7523,Mateus Isabela Santos Barbosa,47,1978-11-06,Belo Horizonte,MG,cliente07523@exemplo.com,14069.86,17,9206.38,Não
7524,Bruno Fernanda Mendes Mendes,41,1985-01-08,Porto Alegre,RS,cliente07524@exemplo.com,9513.38,5,1693.98,Não
7525,Natalia Daniel Monteiro Carvalho,37,1989-08-04,Salvador,BA,cliente07525@exemplo.com,11324.82,15,9403.42,Sim
7526,Gabriela William Mendes Oliveira,32,1994-03-06,Recife,PE,cliente07526@exemplo.com,11769.91,12,4845.62,Sim
7527,Natalia William Rodrigues Barbosa,23,2002-12-04,Salvador,BA,cliente07527@exemplo.com,5940.64,18,7000.05,Sim
7528,Daniel Daniel Pereira Martins,29,1996-09-08,Londrina,PR,cliente07528@exemplo.com,8588.01,29,19445.07,Sim
7529,Isabela Renata Alves Ribeiro,52,1974-01-16,Niterói,RJ,cliente07529@exemplo.com,5688.96,34,14833.14,Não
7530,Bruno Daniel Almeida Souza,55,1970-12-31,Recife,PE,cliente07530@exemplo.com,3277.05,23,5919.49,Sim
7531,Juliana Otávio Souza Barbosa,50,1976-04-01,Salvador,BA,cliente07531@exemplo.com,6030.66,11,25989.7,Sim
7532,Vinícius Ana Martins Mendes,44,1981-08-29,Recife,PE,cliente07532@exemplo.com,7212.68,27,10720.2,Não
7533,Lucas Rafael Nascimento Santos,43,1982-09-19,Londrina,PR,cliente07533@exemplo.com,10090.54,37,2516.26,Sim
7534,Gabriela Natalia Nascimento Fernandes,36,1990-03-30,Rio de Janeiro,RJ,cliente07534@exemplo.com,7228.13,23,12450.3,Sim
7535,Fernanda Carlos Costa Lima,29,1997-04-13,Fortaleza,CE,cliente07535@exemplo.com,7339.92,19,2243.17,Não
7536,Otávio William Pereira Souza,26,2000-06-07,Niterói,RJ,cliente07536@exemplo.com,14430.58,4,20864.34,Sim
7537,Henrique Renata Martins Mendes,45,1980-11-04,Campinas,SP,cliente07537@exemplo.com,3779.08,32,4794.85,Não
7538,Mateus Otávio Costa Costa,21,2004-09-25,São Paulo,SP,cliente07538@exemplo.com,8186.97,5,23103.38,Sim
7539,Gabriela Lucas Silva Almeida,48,1978-06-23,Recife,PE,cliente07539@exemplo.com,7071.53,48,25737.24,Não
7540,Sérgio João Moura Pereira,34,1992-03-09,Rio de Janeiro,RJ,cliente07540@exemplo.com,7256.25,30,8374.3,Não
7541,Gabriela Fernanda Lima Carvalho,36,1990-04-04,Sorocaba,SP,cliente07541@exemplo.com,14335.13,36,27235.73,Não
7542,Isabela Renata Ribeiro Barbosa,45,1981-05-08,Brasília,DF,cliente07542@exemplo.com,3623.86,29,20607.8,Sim
7543,Isabela Carlos Costa Barbosa,52,1974-02-28,Brasília,DF,cliente07543@exemplo.com,8248.8,31,2704.55,Não
7544,Isabela João Costa Barbosa,48,1978-06-10,Salvador,BA,cliente07544@exemplo.com,4378.03,11,8162.67,Sim
7545,Ana João Costa Fernandes,26,2000-07-29,Florianópolis,SC,cliente07545@exemplo.com,14576.62,46,21299.18,Não
7546,Daniel Fernanda Santos Santos,36,1989-10-13,Niterói,RJ,cliente07546@exemplo.com,14721.96,5,11486.06,Sim
7547,Rafael Bruno Martins Barbosa,48,1978-02-17,Belo Horizonte,MG,cliente07547@exemplo.com,3403.73,39,19033.39,Não
7548,Thiago Natalia Martins Monteiro,42,1984-05-08,Rio de Janeiro,RJ,cliente07548@exemplo.com,3216.71,39,17036.08,Sim
7549,Renata Daniel Barbosa Monteiro,25,2001-06-16,Porto Alegre,RS,cliente07549@exemplo.com,9697.66,3,10876.58,Não
7550,Daniel Renata Lima Mendes,48,1978-03-24,Belo Horizonte,MG,cliente07550@exemplo.com,7135.38,18,20479.16,Sim
7551,Carlos Patrícia Mendes Silva,46,1980-06-03,Belo Horizonte,MG,cliente07551@exemplo.com,6918.25,2,21065.33,Não
7552,Daniel Mateus Moura Rodrigues,32,1994-03-21,Belo Horizonte,MG,cliente07552@exemplo.com,8120.54,32,2188.16,Não
7553,Henrique Otávio Silva Alves,49,1977-07-16,Santos,SP,cliente07553@exemplo.com,9087.88,2,16830.36,Sim
7554,Mariana Carlos Martins Almeida,42,1983-10-05,Campinas,SP,cliente07554@exemplo.com,6139.64,24,8570.17,Não
7555,Sérgio Ana Souza Monteiro,41,1985-07-29,Londrina,PR,cliente07555@exemplo.com,12577.35,3,20950.43,Sim
7556,Carlos Natalia Gomes Gomes,55,1971-02-07,Uberlândia,MG,cliente07556@exemplo.com,9492.87,15,9766.95,Sim
7557,João Carlos Pereira Monteiro,34,1991-10-12,São Paulo,SP,cliente07557@exemplo.com,2521.97,50,21972.74,Sim
7558,Gabriela Patrícia Monteiro Moura,50,1976-01-24,Niterói,RJ,cliente07558@exemplo.com,12849.83,10,17826.12,Sim
7559,Henrique Patrícia Souza Oliveira,27,1999-06-04,Brasília,DF,cliente07559@exemplo.com,5252.65,41,23871.53,Sim
7560,Otávio Isabela Almeida Pereira,39,1987-05-07,Londrina,PR,cliente07560@exemplo.com,8744.02,46,18906.09,Sim
7561,Fernanda Henrique Monteiro Martins,54,1971-11-11,Rio de Janeiro,RJ,cliente07561@exemplo.com,5812.71,30,28984.81,Não
7562,Isabela Eduardo Lima Monteiro,48,1977-09-22,Curitiba,PR,cliente07562@exemplo.com,3622.71,27,8596.79,Não
7563,Eduardo Patrícia Almeida Almeida,46,1979-11-02,Uberlândia,MG,cliente07563@exemplo.com,11579.46,10,18982.7,Sim
7564,Vanessa Vanessa Rodrigues Costa,50,1976-02-09,Curitiba,PR,cliente07564@exemplo.com,10390.04,21,11264.13,Não
7565,Thiago Lucas Mendes Rodrigues,42,1983-09-10,Belo Horizonte,MG,cliente07565@exemplo.com,10564.71,4,24596.3,Sim
7566,Ana Sérgio Mendes Oliveira,23,2002-10-14,Santos,SP,cliente07566@exemplo.com,11197.43,36,21290.07,Sim
7567,João William Pereira Nascimento,51,1974-11-29,Londrina,PR,cliente07567@exemplo.com,9594.05,14,10686.06,Não
7568,Lucas Fernanda Pereira Mendes,25,2001-03-22,Niterói,RJ,cliente07568@exemplo.com,3510.88,48,18587.6,Não
7569,Isabela Sérgio Barbosa Santos,55,1971-03-12,Londrina,PR,cliente07569@exemplo.com,9748.59,26,13281.14,Não
7570,Carlos Isabela Gomes Carvalho,44,1982-02-04,Uberlândia,MG,cliente07570@exemplo.com,5335.53,46,9177.47,Não
7571,Henrique Otávio Pereira Ribeiro,31,1995-03-21,Rio de Janeiro,RJ,cliente07571@exemplo.com,3708.32,14,6125.94,Não
7572,Rafael Gabriela Rodrigues Monteiro,26,2000-03-17,Florianópolis,SC,cliente07572@exemplo.com,6520.86,44,13421.75,Sim
7573,Otávio Rafael Carvalho Oliveira,46,1980-05-26,Rio de Janeiro,RJ,cliente07573@exemplo.com,14707.29,4,3213.25,Não
7574,Juliana Gabriela Souza Pereira,37,1988-11-05,Belo Horizonte,MG,cliente07574@exemplo.com,6175.67,24,20840.72,Não
7575,Natalia Lucas Alves Santos,40,1985-11-23,Brasília,DF,cliente07575@exemplo.com,2945.5,30,2808.22,Sim
7576,Thiago Rafael Almeida Almeida,21,2005-05-28,Niterói,RJ,cliente07576@exemplo.com,4636.1,25,5006.87,Não
7577,Juliana Ana Souza Rodrigues,41,1985-01-14,Uberlândia,MG,cliente07577@exemplo.com,3028.79,49,1651.0,Sim
7578,William Isabela Oliveira Oliveira,46,1980-06-14,Fortaleza,CE,cliente07578@exemplo.com,4099.59,42,4166.12,Sim
7579,Eduardo Bruno Oliveira Alves,46,1980-04-01,Londrina,PR,cliente07579@exemplo.com,12975.14,40,12902.92,Sim
7580,Mariana Rafael Martins Barbosa,25,2001-03-17,Recife,PE,cliente07580@exemplo.com,7186.21,0,22501.5,Sim
7581,Sérgio Sérgio Ribeiro Lima,32,1994-05-26,Recife,PE,cliente07581@exemplo.com,12332.41,38,22472.35,Não
7582,Juliana Mateus Barbosa Souza,30,1995-11-05,Londrina,PR,cliente07582@exemplo.com,9937.31,48,9960.71,Sim
7583,Carlos Ana Pereira Moura,33,1993-07-28,Uberlândia,MG,cliente07583@exemplo.com,9355.02,13,15780.63,Sim
7584,Juliana Ana Fernandes Almeida,50,1976-07-26,Fortaleza,CE,cliente07584@exemplo.com,6482.88,8,18530.75,Não
7585,Sérgio João Mendes Martins,48,1978-07-29,Curitiba,PR,cliente07585@exemplo.com,2244.95,5,25313.36,Sim
7586,Mariana Juliana Rodrigues Rodrigues,48,1977-09-13,Niterói,RJ,cliente07586@exemplo.com,9607.11,25,27406.37,Sim
7587,Daniel Vanessa Barbosa Martins,39,1987-01-20,Uberlândia,MG,cliente07587@exemplo.com,13434.55,48,3325.72,Sim
7588,Juliana Carlos Martins Lima,25,2001-06-23,Belo Horizonte,MG,cliente07588@exemplo.com,13979.01,21,18151.92,Sim
7589,Gabriela Sérgio Ribeiro Gomes,29,1996-09-08,Brasília,DF,cliente07589@exemplo.com,9079.64,27,17540.87,Sim
7590,Patrícia Ana Silva Lima,36,1990-06-05,São Paulo,SP,cliente07590@exemplo.com,4187.97,10,12485.99,Sim
7591,Patrícia Patrícia Barbosa Lima,27,1999-08-12,Rio de Janeiro,RJ,cliente07591@exemplo.com,13821.09,5,6036.31,Não
7592,Sérgio Natalia Almeida Souza,55,1970-12-18,Florianópolis,SC,cliente07592@exemplo.com,4371.0,33,15868.97,Sim
7593,Daniel Fernanda Moura Silva,42,1983-12-14,Belo Horizonte,MG,cliente07593@exemplo.com,3677.47,9,7145.67,Não
7594,Daniel Mateus Santos Oliveira,55,1970-12-08,Brasília,DF,cliente07594@exemplo.com,3501.79,35,18713.68,Sim
7595,Vinícius Rafael Costa Oliveira,50,1975-09-03,Sorocaba,SP,cliente07595@exemplo.com,2029.41,23,22711.57,Sim
7596,Mateus Bruno Moura Monteiro,33,1993-02-02,Uberlândia,MG,cliente07596@exemplo.com,9105.5,43,784.21,Sim
7597,Vinícius Bruno Fernandes Alves,26,2000-03-13,Fortaleza,CE,cliente07597@exemplo.com,12751.88,25,25315.66,Não
7598,Vanessa Henrique Souza Santos,54,1972-04-06,Uberlândia,MG,cliente07598@exemplo.com,6010.0,4,17904.88,Não
7599,Eduardo Eduardo Rodrigues Martins,41,1984-09-02,Niterói,RJ,cliente07599@exemplo.com,3719.85,5,7756.29,Não
7600,Vinícius Fernanda Gomes Silva,35,1991-08-13,Salvador,BA,cliente07600@exemplo.com,12451.08,12,6845.59,Sim
7601,Natalia Lucas Santos Fernandes,26,1999-09-14,Belo Horizonte,MG,cliente07601@exemplo.com,13748.9,16,15437.74,Sim
7602,Otávio Vanessa Lima Fernandes,47,1979-08-10,Recife,PE,cliente07602@exemplo.com,1622.63,4,11947.05,Não
7603,Vinícius Patrícia Monteiro Martins,46,1980-01-10,São Paulo,SP,cliente07603@exemplo.com,14007.76,12,13954.44,Sim
7604,Vanessa Juliana Monteiro Gomes,32,1994-06-17,Belo Horizonte,MG,cliente07604@exemplo.com,8663.64,25,6256.22,Sim
7605,Natalia Bruno Souza Rodrigues,21,2005-05-02,Sorocaba,SP,cliente07605@exemplo.com,1579.69,36,9638.88,Não
7606,Rafael Patrícia Pereira Costa,26,2000-03-01,Rio de Janeiro,RJ,cliente07606@exemplo.com,14086.79,14,20327.29,Não
7607,Patrícia Mateus Pereira Rodrigues,44,1982-04-10,Curitiba,PR,cliente07607@exemplo.com,10363.71,14,24728.75,Sim
7608,Eduardo Mateus Lima Oliveira,55,1970-09-30,Sorocaba,SP,cliente07608@exemplo.com,4990.3,17,28590.9,Sim
7609,Gabriela Ana Gomes Martins,39,1987-07-08,Porto Alegre,RS,cliente07609@exemplo.com,11691.49,28,12635.52,Não
7610,Daniel Thiago Pereira Gomes,51,1975-07-29,Brasília,DF,cliente07610@exemplo.com,4984.12,19,5174.28,Sim
7611,Rafael João Almeida Moura,32,1994-01-25,Rio de Janeiro,RJ,cliente07611@exemplo.com,10924.05,36,800.54,Sim
7612,Mateus Sérgio Ribeiro Nascimento,39,1987-06-27,Recife,PE,cliente07612@exemplo.com,14282.49,0,22969.08,Sim
7613,Mariana Vanessa Barbosa Monteiro,43,1983-02-05,Florianópolis,SC,cliente07613@exemplo.com,2997.73,40,3081.96,Não
7614,Vanessa Vinícius Ribeiro Souza,50,1976-08-11,Belo Horizonte,MG,cliente07614@exemplo.com,8136.92,43,11269.93,Não
7615,Vinícius Renata Alves Martins,37,1989-02-05,Uberlândia,MG,cliente07615@exemplo.com,12094.88,36,4728.08,Não
7616,Lucas Sérgio Santos Costa,31,1994-09-05,Londrina,PR,cliente07616@exemplo.com,7887.3,29,20948.62,Não
7617,Sérgio Isabela Barbosa Costa,41,1984-11-23,Uberlândia,MG,cliente07617@exemplo.com,12346.01,29,11371.39,Não
7618,João Natalia Barbosa Costa,54,1971-11-01,Campinas,SP,cliente07618@exemplo.com,2972.66,31,19887.4,Sim
7619,Lucas Fernanda Mendes Oliveira,46,1980-07-09,Brasília,DF,cliente07619@exemplo.com,3242.52,16,5185.87,Sim
7620,João Mateus Gomes Almeida,42,1984-01-17,Londrina,PR,cliente07620@exemplo.com,2397.77,31,19087.09,Não
7621,Otávio Eduardo Martins Monteiro,36,1990-05-23,Rio de Janeiro,RJ,cliente07621@exemplo.com,13478.77,3,4350.68,Sim
7622,Gabriela Bruno Nascimento Rodrigues,47,1979-01-03,Campinas,SP,cliente07622@exemplo.com,13925.7,31,13909.03,Sim
7623,William Ana Oliveira Pereira,52,1973-12-28,Florianópolis,SC,cliente07623@exemplo.com,13401.14,11,7383.83,Não
7624,Bruno Renata Moura Carvalho,40,1986-08-15,Porto Alegre,RS,cliente07624@exemplo.com,1632.34,27,25012.68,Não
7625,Daniel Rafael Souza Santos,39,1987-03-28,Rio de Janeiro,RJ,cliente07625@exemplo.com,2456.25,34,10988.1,Não
7626,William Rafael Santos Ribeiro,39,1987-06-14,Fortaleza,CE,cliente07626@exemplo.com,13548.0,24,8127.73,Não
7627,Eduardo Thiago Moura Santos,26,1999-11-04,Recife,PE,cliente07627@exemplo.com,5854.79,25,10441.83,Sim
7628,Mariana Juliana Nascimento Monteiro,47,1978-11-01,Brasília,DF,cliente07628@exemplo.com,2002.51,10,23544.74,Sim
7629,João Daniel Gomes Pereira,46,1980-07-26,Fortaleza,CE,cliente07629@exemplo.com,7419.83,48,15857.96,Sim
7630,Ana Ana Fernandes Mendes,41,1985-04-20,Belo Horizonte,MG,cliente07630@exemplo.com,13815.7,3,12205.28,Sim
7631,Juliana Thiago Monteiro Martins,45,1980-10-10,Rio de Janeiro,RJ,cliente07631@exemplo.com,8451.93,41,3514.3,Sim
7632,Juliana João Rodrigues Rodrigues,37,1989-04-18,Campinas,SP,cliente07632@exemplo.com,14510.92,9,171.24,Não
7633,Mateus Bruno Pereira Santos,28,1998-04-05,Brasília,DF,cliente07633@exemplo.com,1932.81,15,14094.67,Não
7634,Mateus Rafael Santos Almeida,52,1974-01-23,Recife,PE,cliente07634@exemplo.com,12765.49,41,13266.81,Sim
